User_ID,Session_ID,Timestamp,Input_Type,Response_Time_Seconds,Character_Count_Input,Character_Count_Response,Tokens_Used,Sentiment_Score_Input,Sentiment_Score_Response,User_Rating,Category,Language,Progress
U1547,S001547,2023-01-02 22:39:00,voice,12.19,326,384,196,-1,0,3,creative,Spanish,61.86
U1548,S001548,2023-01-05 14:29:00,image,8.48,337,591,230,-1,1,4,educational,Chinese,61.9
U1549,S001549,2023-01-31 08:33:00,image,1.13,49,716,55,1,0,5,casual,Spanish,61.94
U1550,S001550,2023-01-23 04:05:00,text,9.68,339,707,287,0,1,2,support,Chinese,61.98
U1551,S001551,2023-01-12 11:05:00,image,14.3,24,108,201,0,1,5,business,Spanish,62.02
U1552,S001552,2023-02-21 09:20:00,voice,9.22,452,603,17,0,0,2,business,German,62.06
U1553,S001553,2023-01-19 16:16:00,voice,12.38,225,596,285,1,1,4,creative,Chinese,62.1
U1554,S001554,2023-01-07 05:52:00,text,13.32,127,895,188,1,1,3,casual,German,62.14
U1555,S001555,2023-02-20 10:41:00,text,3.81,238,861,48,-1,-1,1,support,English,62.18
U1556,S001556,2023-01-19 20:32:00,voice,3.57,225,201,187,0,-1,5,business,Chinese,62.22
U1557,S001557,2023-02-23 08:58:00,voice,9.36,327,334,171,-1,1,2,support,English,62.26
U1558,S001558,2023-01-20 15:45:00,text,6.46,343,988,113,-1,0,4,support,French,62.3
U1559,S001559,2023-01-22 04:59:00,image,12.68,7,735,170,0,1,1,creative,Spanish,62.34
U1560,S001560,2023-01-30 21:44:00,voice,13.55,186,836,296,1,0,4,educational,Chinese,62.38
U1561,S001561,2023-01-14 10:20:00,voice,5.62,210,965,132,1,-1,3,support,German,62.42
U1562,S001562,2023-02-24 05:56:00,text,3.93,324,476,63,-1,0,1,casual,Chinese,62.46
U1563,S001563,2023-01-01 06:11:00,image,11.82,44,903,43,-1,1,1,creative,Chinese,62.51
U1564,S001564,2023-01-26 05:42:00,image,4.48,63,376,251,-1,1,1,business,French,62.55
U1565,S001565,2023-01-14 04:04:00,image,12.43,443,327,122,-1,1,2,business,Spanish,62.59
U1566,S001566,2023-01-12 19:58:00,text,6.64,66,153,32,0,1,1,business,German,62.63
U1567,S001567,2023-02-19 04:07:00,voice,10.18,136,393,55,-1,1,4,business,Chinese,62.67
U1568,S001568,2023-01-23 19:33:00,text,1.89,64,225,144,-1,0,2,support,German,62.71
U1569,S001569,2023-01-16 21:11:00,voice,9.55,376,370,127,1,1,1,creative,Spanish,62.75
U1570,S001570,2023-01-11 00:08:00,image,7.05,335,333,198,1,-1,4,creative,French,62.79
U1571,S001571,2023-03-02 04:06:00,image,9.01,126,24,140,1,1,4,support,Spanish,62.83
U1572,S001572,2023-01-03 08:19:00,voice,2.94,483,226,221,0,0,5,creative,German,62.87
U1573,S001573,2023-01-12 23:55:00,image,11.18,111,501,122,0,1,4,educational,English,62.91
U1574,S001574,2023-01-02 08:27:00,text,13.01,100,960,53,1,1,3,creative,Chinese,62.95
U1575,S001575,2023-02-02 14:35:00,voice,3.64,351,556,137,1,0,1,educational,Spanish,62.99
U1576,S001576,2023-01-22 15:46:00,text,1.89,418,192,167,-1,1,1,creative,English,63.03
U1577,S001577,2023-02-23 14:22:00,image,0.84,239,279,282,-1,0,1,casual,German,63.07
U1578,S001578,2023-01-30 11:17:00,image,9.81,390,954,54,0,1,4,business,French,63.11
U1579,S001579,2023-01-02 10:28:00,text,9.3,66,476,117,0,-1,4,business,Chinese,63.15
U1580,S001580,2023-01-16 20:38:00,image,8.43,260,879,228,-1,1,1,casual,Chinese,63.19
U1581,S001581,2023-01-25 03:42:00,voice,3.86,53,621,186,1,0,2,casual,German,63.23
U1582,S001582,2023-01-05 18:28:00,voice,6.17,397,528,237,-1,-1,2,educational,French,63.27
U1583,S001583,2023-01-12 12:54:00,text,9.12,352,551,200,0,0,3,creative,English,63.31
U1584,S001584,2023-03-09 12:18:00,text,7.7,163,476,169,0,1,5,educational,English,63.35
U1585,S001585,2023-02-08 07:36:00,image,14.82,128,314,276,-1,-1,3,support,German,63.39
U1586,S001586,2023-02-17 21:15:00,text,2.48,486,994,199,-1,0,1,educational,Spanish,63.43
U1587,S001587,2023-01-11 08:16:00,image,10.58,321,153,184,-1,-1,1,support,English,63.47
U1588,S001588,2023-03-09 20:55:00,voice,6.36,211,120,299,0,-1,1,creative,Spanish,63.51
U1589,S001589,2023-01-06 18:50:00,voice,6.71,52,241,154,1,0,5,support,German,63.55
U1590,S001590,2023-02-13 08:22:00,voice,10.91,413,700,241,-1,-1,4,educational,German,63.59
U1591,S001591,2023-02-10 19:16:00,voice,10.54,424,593,213,0,0,5,business,English,63.63
U1592,S001592,2023-02-02 22:53:00,text,14.87,140,731,222,0,-1,3,support,German,63.67
U1593,S001593,2023-02-16 17:11:00,voice,2.36,205,741,49,0,-1,4,educational,French,63.71
U1594,S001594,2023-02-24 00:52:00,image,2.01,254,601,284,-1,-1,4,educational,German,63.75
U1595,S001595,2023-01-10 22:13:00,image,11.0,318,509,91,-1,1,3,business,Chinese,63.79
U1596,S001596,2023-02-11 03:25:00,voice,8.89,361,604,190,1,1,4,creative,English,63.83
U1597,S001597,2023-02-15 20:39:00,text,4.48,372,563,92,0,0,2,educational,Chinese,63.87
U1598,S001598,2023-01-21 03:58:00,voice,1.65,433,282,271,-1,-1,3,casual,French,63.91
U1599,S001599,2023-02-25 23:43:00,voice,1.74,322,712,281,0,0,3,educational,Chinese,63.95
U1600,S001600,2023-01-04 22:43:00,image,13.47,299,182,209,0,1,2,support,Chinese,63.99
U1601,S001601,2023-03-08 04:41:00,voice,3.28,484,982,249,1,1,5,business,English,64.03
U1602,S001602,2023-03-01 23:23:00,voice,5.19,318,16,189,-1,1,5,creative,Chinese,64.07
U1603,S001603,2023-02-17 11:07:00,voice,3.79,213,164,180,-1,1,5,support,English,64.11
U1604,S001604,2023-01-28 10:55:00,text,5.65,359,531,186,0,0,4,casual,English,64.15
U1605,S001605,2023-02-11 16:36:00,text,1.51,489,555,246,0,-1,2,business,Chinese,64.19
U1606,S001606,2023-02-28 13:23:00,text,8.03,215,557,147,1,0,3,support,German,64.23
U1607,S001607,2023-01-03 20:02:00,image,1.48,196,930,138,1,-1,3,educational,French,64.27
U1608,S001608,2023-01-06 12:52:00,voice,12.11,48,527,58,1,1,3,casual,Chinese,64.31
U1609,S001609,2023-02-13 14:21:00,image,3.89,33,929,173,1,-1,4,business,German,64.35
U1610,S001610,2023-02-06 13:20:00,text,8.33,63,923,286,1,1,4,creative,French,64.39
U1611,S001611,2023-02-08 19:12:00,image,13.26,75,224,125,1,0,5,business,English,64.43
U1612,S001612,2023-03-04 10:48:00,image,9.94,96,143,33,0,-1,4,support,Spanish,64.47
U1613,S001613,2023-01-10 19:50:00,text,8.23,269,294,34,1,0,5,educational,French,64.51
U1614,S001614,2023-02-14 15:00:00,text,5.2,387,135,136,0,1,5,business,German,64.55
U1615,S001615,2023-03-06 20:15:00,image,5.33,224,930,243,0,0,3,creative,Chinese,64.59
U1616,S001616,2023-02-10 08:58:00,image,10.21,394,448,218,-1,1,4,educational,German,64.63
U1617,S001617,2023-01-07 16:32:00,image,14.92,417,858,102,0,1,5,business,Spanish,64.67
U1618,S001618,2023-01-08 08:29:00,image,10.1,446,695,103,0,1,2,casual,German,64.71
U1619,S001619,2023-01-30 07:39:00,voice,8.59,405,161,234,1,0,2,educational,German,64.75
U1620,S001620,2023-02-25 08:50:00,voice,11.09,404,340,289,0,0,4,business,German,64.79
U1621,S001621,2023-01-14 12:02:00,image,7.25,219,547,20,1,-1,3,creative,German,64.83
U1622,S001622,2023-01-06 23:29:00,image,1.37,483,392,21,1,-1,3,support,Chinese,64.87
U1623,S001623,2023-01-12 11:40:00,voice,8.65,391,124,44,1,0,5,creative,German,64.91
U1624,S001624,2023-01-26 00:46:00,image,14.39,281,903,237,-1,0,4,casual,Spanish,64.95
U1625,S001625,2023-02-26 19:50:00,text,3.04,68,491,229,1,0,2,support,German,64.99
U1626,S001626,2023-02-27 14:58:00,voice,10.51,350,293,150,0,0,5,educational,Spanish,65.03
U1627,S001627,2023-02-23 06:44:00,voice,3.41,296,908,32,1,1,5,casual,English,65.07
U1628,S001628,2023-02-19 21:54:00,text,8.27,494,84,92,1,1,1,creative,English,65.11
U1629,S001629,2023-03-06 19:43:00,image,1.9,489,175,238,1,1,4,educational,French,65.15
U1630,S001630,2023-01-30 14:22:00,voice,7.03,249,198,89,-1,0,5,business,German,65.19
U1631,S001631,2023-02-04 16:05:00,text,11.46,474,87,299,0,1,2,business,French,65.23
U1632,S001632,2023-02-24 09:01:00,image,5.54,66,956,168,-1,1,1,support,English,65.27
U1633,S001633,2023-02-18 07:01:00,text,10.14,430,611,137,0,-1,2,creative,French,65.31
U1634,S001634,2023-01-27 20:12:00,voice,12.03,336,697,199,-1,-1,3,business,French,65.35
U1635,S001635,2023-02-11 07:09:00,image,13.94,174,30,40,0,1,1,support,Spanish,65.39
U1636,S001636,2023-02-16 00:23:00,image,3.9,449,575,24,-1,1,1,creative,German,65.43
U1637,S001637,2023-02-25 02:34:00,image,6.29,273,193,84,1,1,5,business,German,65.47
U1638,S001638,2023-02-09 03:47:00,voice,2.71,271,880,43,-1,0,3,creative,English,65.51
U1639,S001639,2023-01-10 00:39:00,image,14.89,58,231,205,-1,-1,5,support,French,65.55
U1640,S001640,2023-03-05 21:03:00,image,13.94,20,836,38,1,-1,4,casual,German,65.59
U1641,S001641,2023-01-11 09:56:00,image,8.33,12,337,203,1,-1,2,business,French,65.63
U1642,S001642,2023-03-01 14:14:00,text,12.71,108,188,25,0,1,2,casual,French,65.67
U1643,S001643,2023-03-01 05:56:00,text,8.05,63,797,86,0,0,5,support,English,65.71
U1644,S001644,2023-02-20 04:24:00,text,9.54,317,121,90,0,-1,2,educational,English,65.75
U1645,S001645,2023-03-07 14:41:00,text,1.79,44,745,133,-1,-1,2,support,Chinese,65.79
U1646,S001646,2023-01-20 13:43:00,image,11.45,241,735,28,0,0,4,business,German,65.83
U1647,S001647,2023-02-09 03:30:00,image,2.35,447,68,111,-1,1,3,casual,English,65.87
U1648,S001648,2023-02-11 02:26:00,text,12.48,390,336,86,-1,1,1,creative,Chinese,65.91
U1649,S001649,2023-01-21 19:09:00,image,11.84,98,914,238,0,-1,5,casual,English,65.95
U1650,S001650,2023-02-07 15:59:00,voice,10.78,226,630,212,0,-1,5,support,French,65.99
U1651,S001651,2023-01-31 20:24:00,text,1.02,208,906,70,-1,0,4,educational,French,66.03
U1652,S001652,2023-02-11 06:41:00,voice,4.9,142,678,35,1,-1,4,creative,Chinese,66.07
U1653,S001653,2023-02-06 07:02:00,image,4.32,304,200,80,1,0,1,educational,French,66.11
U1654,S001654,2023-02-07 20:44:00,text,5.72,399,209,112,-1,-1,3,creative,French,66.15
U1655,S001655,2023-03-08 09:51:00,image,1.77,211,321,166,0,-1,5,casual,French,66.19
U1656,S001656,2023-01-09 15:43:00,text,14.09,340,717,203,-1,-1,4,business,German,66.23
U1657,S001657,2023-01-29 10:46:00,text,8.53,85,44,284,-1,1,5,casual,German,66.27
U1658,S001658,2023-02-08 20:16:00,text,4.93,222,388,195,0,0,2,casual,English,66.31
U1659,S001659,2023-01-29 10:43:00,image,6.26,6,396,122,1,0,5,casual,German,66.35
U1660,S001660,2023-03-02 12:57:00,voice,6.98,182,767,174,-1,1,3,business,Chinese,66.39
U1661,S001661,2023-01-24 04:48:00,image,9.21,400,246,70,1,1,3,casual,Chinese,66.43
U1662,S001662,2023-02-04 01:40:00,voice,7.98,375,625,101,1,1,5,support,English,66.47
U1663,S001663,2023-01-14 21:26:00,image,13.83,350,528,295,0,0,2,casual,French,66.51
U1664,S001664,2023-03-04 12:23:00,text,7.71,283,292,162,-1,-1,3,educational,English,66.55
U1665,S001665,2023-02-13 04:03:00,image,14.89,150,10,234,-1,1,4,educational,French,66.59
U1666,S001666,2023-01-07 02:39:00,voice,12.85,322,740,136,1,1,5,support,Chinese,66.63
U1667,S001667,2023-01-09 07:17:00,image,3.52,228,473,202,1,1,2,business,English,66.67
U1668,S001668,2023-01-08 18:28:00,voice,13.99,373,239,124,0,-1,4,business,English,66.71
U1669,S001669,2023-01-09 11:39:00,text,2.19,388,976,271,1,-1,5,educational,Spanish,66.75
U1670,S001670,2023-02-09 07:26:00,text,12.35,66,181,27,0,1,2,casual,English,66.79
U1671,S001671,2023-01-09 18:56:00,image,6.02,298,96,19,-1,-1,4,business,French,66.83
U1672,S001672,2023-03-09 18:34:00,text,13.23,243,562,101,0,1,3,business,Chinese,66.87
U1673,S001673,2023-03-09 05:55:00,text,13.09,199,132,148,1,-1,5,creative,English,66.91
U1674,S001674,2023-02-03 22:03:00,voice,12.19,170,852,61,-1,0,5,creative,Chinese,66.95
U1675,S001675,2023-01-12 20:14:00,voice,11.96,455,307,204,0,0,3,creative,French,66.99
U1676,S001676,2023-02-20 15:24:00,image,4.92,226,894,215,-1,-1,1,support,Spanish,67.03
U1677,S001677,2023-01-06 11:01:00,voice,1.67,65,938,296,0,0,4,creative,French,67.07
U1678,S001678,2023-02-23 09:09:00,text,6.34,133,699,102,1,0,3,educational,French,67.11
U1679,S001679,2023-02-21 02:48:00,image,3.02,482,584,154,1,0,5,support,Chinese,67.15
U1680,S001680,2023-02-21 03:00:00,image,10.58,177,493,95,-1,1,4,creative,English,67.19
U1681,S001681,2023-01-31 00:07:00,voice,5.52,484,174,162,-1,-1,4,casual,Spanish,67.23
U1682,S001682,2023-03-02 23:39:00,voice,14.65,160,708,11,-1,-1,1,creative,Chinese,67.27
U1683,S001683,2023-01-12 03:01:00,text,9.79,409,392,269,0,-1,5,support,French,67.31
U1684,S001684,2023-02-07 09:25:00,voice,12.43,382,218,173,1,0,2,casual,German,67.35
U1685,S001685,2023-02-02 04:26:00,text,2.42,114,748,15,-1,1,1,business,German,67.39
U1686,S001686,2023-03-02 13:27:00,text,13.0,273,441,158,-1,-1,1,educational,French,67.43
U1687,S001687,2023-03-10 07:01:00,image,13.88,415,398,214,-1,0,2,creative,French,67.47
U1688,S001688,2023-02-08 11:55:00,text,7.56,360,569,127,0,1,2,educational,German,67.51
U1689,S001689,2023-03-07 15:10:00,image,9.29,395,233,98,-1,1,1,business,French,67.55
U1690,S001690,2023-01-05 16:23:00,voice,11.59,282,12,163,-1,-1,4,casual,Chinese,67.59
U1691,S001691,2023-01-27 04:20:00,image,3.04,78,381,176,0,-1,3,creative,Spanish,67.63
U1692,S001692,2023-02-24 15:36:00,text,7.79,491,696,170,0,0,3,educational,French,67.67
U1693,S001693,2023-01-29 10:33:00,voice,6.28,441,455,279,-1,-1,1,support,Spanish,67.71
U1694,S001694,2023-02-02 00:10:00,voice,2.62,467,620,65,-1,0,4,casual,English,67.75
U1695,S001695,2023-01-10 10:19:00,voice,5.83,211,125,237,0,1,2,educational,Chinese,67.79
U1696,S001696,2023-02-22 14:28:00,image,1.49,392,279,158,1,1,1,business,Spanish,67.83
U1697,S001697,2023-02-16 04:27:00,voice,0.87,484,456,55,0,1,5,casual,English,67.87
U1698,S001698,2023-01-20 08:44:00,text,2.46,283,377,153,1,1,4,support,Spanish,67.91
U1699,S001699,2023-01-15 02:00:00,text,14.47,379,262,247,-1,-1,5,creative,Chinese,67.95
U1700,S001700,2023-03-01 18:39:00,voice,8.47,330,326,281,-1,-1,5,casual,Chinese,67.99
U1701,S001701,2023-02-13 21:21:00,text,14.5,476,424,129,1,0,1,creative,German,68.03
U1702,S001702,2023-01-21 09:52:00,text,6.77,344,104,229,0,0,4,business,Spanish,68.07
U1703,S001703,2023-01-10 20:24:00,image,5.02,361,794,17,-1,0,5,educational,Spanish,68.11
U1704,S001704,2023-02-01 20:50:00,text,7.84,344,901,284,1,0,4,casual,English,68.15
U1705,S001705,2023-02-20 15:10:00,image,6.87,208,33,75,0,0,3,business,German,68.19
U1706,S001706,2023-02-03 10:56:00,voice,2.03,165,637,88,1,1,5,casual,English,68.23
U1707,S001707,2023-01-11 10:58:00,text,9.79,32,672,95,0,1,5,educational,Spanish,68.27
U1708,S001708,2023-03-11 09:56:00,image,3.63,396,859,133,0,1,4,business,Spanish,68.31
U1709,S001709,2023-01-26 08:32:00,voice,9.48,261,59,211,0,0,3,creative,Chinese,68.35
U1710,S001710,2023-02-22 06:08:00,text,9.93,169,511,159,0,1,5,educational,French,68.39
U1711,S001711,2023-01-21 14:03:00,voice,2.7,67,727,55,1,1,1,casual,English,68.43
U1712,S001712,2023-02-09 01:24:00,voice,1.39,26,507,122,1,1,4,support,Spanish,68.47
U1713,S001713,2023-02-21 01:26:00,text,11.82,74,344,100,1,1,4,business,French,68.51
U1714,S001714,2023-02-26 14:10:00,image,7.17,385,88,150,1,-1,5,support,German,68.55
U1715,S001715,2023-02-25 20:22:00,text,1.34,409,591,298,1,0,3,casual,French,68.59
U1716,S001716,2023-03-03 10:30:00,text,14.93,100,36,227,0,0,5,educational,English,68.63
U1717,S001717,2023-02-28 11:59:00,image,1.34,167,280,86,-1,-1,2,creative,German,68.67
U1718,S001718,2023-02-20 16:12:00,voice,10.58,83,571,161,-1,1,5,business,Chinese,68.71
U1719,S001719,2023-01-03 09:21:00,voice,14.76,9,813,248,1,1,2,support,German,68.75
U1720,S001720,2023-02-25 10:22:00,image,3.97,320,256,124,1,1,1,casual,English,68.79
U1721,S001721,2023-03-01 21:03:00,image,2.56,124,785,103,-1,0,4,educational,Spanish,68.83
U1722,S001722,2023-03-05 02:54:00,voice,2.26,306,600,57,0,0,4,support,German,68.87
U1723,S001723,2023-01-25 08:14:00,image,4.9,182,396,200,1,0,3,creative,Chinese,68.91
U1724,S001724,2023-01-03 15:14:00,voice,1.97,180,711,21,0,0,5,business,German,68.95
U1725,S001725,2023-01-17 10:07:00,text,10.54,394,568,165,-1,0,1,casual,French,68.99
U1726,S001726,2023-01-25 20:58:00,image,1.4,221,982,181,-1,-1,2,creative,English,69.03
U1727,S001727,2023-03-05 23:04:00,image,7.89,60,370,186,1,0,3,creative,Chinese,69.07
U1728,S001728,2023-03-11 09:30:00,voice,14.95,370,875,66,0,1,1,business,French,69.11
U1729,S001729,2023-01-29 02:59:00,text,12.3,191,993,212,1,0,1,business,English,69.15
U1730,S001730,2023-01-31 22:21:00,image,9.42,236,497,194,-1,-1,2,support,German,69.19
U1731,S001731,2023-02-01 22:49:00,text,4.94,259,361,130,0,1,2,casual,English,69.23
U1732,S001732,2023-01-01 13:20:00,image,9.55,417,710,235,1,-1,4,support,English,69.27
U1733,S001733,2023-01-17 12:17:00,voice,8.14,459,937,211,1,1,5,casual,English,69.31
U1734,S001734,2023-01-14 00:56:00,text,6.68,108,265,225,1,0,3,support,French,69.35
U1735,S001735,2023-02-21 13:08:00,voice,2.4,81,231,52,-1,-1,5,casual,English,69.39
U1736,S001736,2023-03-01 19:59:00,voice,13.36,234,893,32,1,1,3,support,German,69.43
U1737,S001737,2023-02-06 11:31:00,text,7.02,406,762,164,0,0,1,educational,Spanish,69.47
U1738,S001738,2023-01-07 08:00:00,image,3.32,262,790,195,1,1,2,support,Spanish,69.51
U1739,S001739,2023-01-13 21:55:00,text,5.83,268,10,258,-1,-1,2,casual,Spanish,69.55
U1740,S001740,2023-03-09 10:40:00,voice,6.5,335,555,246,1,-1,1,casual,Chinese,69.59
U1741,S001741,2023-02-27 15:11:00,text,12.5,485,455,143,-1,-1,1,casual,Spanish,69.63
U1742,S001742,2023-01-03 18:58:00,image,11.14,186,88,31,-1,-1,3,educational,English,69.67
U1743,S001743,2023-01-09 08:26:00,voice,11.65,385,245,97,0,0,1,support,Spanish,69.71
U1744,S001744,2023-03-09 21:54:00,voice,0.66,260,343,162,0,1,3,casual,Chinese,69.75
U1745,S001745,2023-02-18 06:51:00,text,6.53,42,898,134,1,0,5,creative,Spanish,69.79
U1746,S001746,2023-01-20 13:57:00,image,7.48,180,358,88,-1,-1,2,educational,English,69.83
U1747,S001747,2023-02-04 05:48:00,voice,0.78,31,107,60,-1,1,2,educational,Chinese,69.87
U1748,S001748,2023-02-08 05:08:00,voice,4.27,280,91,225,0,-1,2,support,English,69.91
U1749,S001749,2023-02-11 07:00:00,voice,11.52,144,511,185,0,0,5,educational,German,69.95
U1750,S001750,2023-02-01 00:41:00,voice,2.49,303,976,262,1,0,5,casual,Spanish,69.99
U1751,S001751,2023-01-15 07:51:00,text,8.26,449,486,255,-1,0,4,support,Chinese,70.03
U1752,S001752,2023-02-03 16:23:00,image,3.62,291,936,236,0,1,3,business,French,70.07
U1753,S001753,2023-01-29 08:46:00,voice,0.68,95,713,115,1,1,3,creative,French,70.11
U1754,S001754,2023-03-07 16:21:00,text,4.0,484,774,202,-1,-1,4,casual,German,70.15
U1755,S001755,2023-01-30 12:37:00,voice,14.65,65,930,45,-1,1,2,business,Chinese,70.19
U1756,S001756,2023-02-21 15:55:00,voice,12.12,462,559,213,0,1,3,educational,French,70.23
U1757,S001757,2023-02-24 06:28:00,text,14.41,455,23,276,1,0,3,casual,German,70.27
U1758,S001758,2023-01-08 17:35:00,voice,7.57,369,401,277,0,-1,2,creative,Chinese,70.31
U1759,S001759,2023-01-05 18:55:00,text,2.09,351,356,179,1,0,1,creative,English,70.35
U1760,S001760,2023-01-15 03:52:00,image,8.45,167,319,48,-1,-1,1,educational,Chinese,70.39
U1761,S001761,2023-01-15 07:52:00,text,7.09,355,395,148,1,-1,4,support,Spanish,70.43
U1762,S001762,2023-03-10 16:05:00,image,12.74,147,218,61,1,1,5,educational,Spanish,70.47
U1763,S001763,2023-02-26 05:41:00,text,1.92,404,366,296,1,0,3,creative,German,70.51
U1764,S001764,2023-01-05 12:42:00,text,7.58,257,983,298,1,1,3,educational,Chinese,70.55
U1765,S001765,2023-03-03 08:18:00,text,2.68,273,610,150,1,1,4,business,French,70.59
U1766,S001766,2023-01-08 10:13:00,text,5.21,373,577,155,0,1,4,business,French,70.63
U1767,S001767,2023-01-25 18:25:00,text,11.19,295,103,193,1,-1,3,creative,Chinese,70.67
U1768,S001768,2023-02-10 07:59:00,text,7.4,463,102,161,1,0,2,support,French,70.71
U1769,S001769,2023-03-02 06:01:00,voice,5.95,191,349,210,-1,0,2,educational,English,70.75
U1770,S001770,2023-02-08 14:16:00,text,6.22,409,606,137,1,1,5,casual,English,70.79
U1771,S001771,2023-02-14 04:56:00,image,7.16,442,454,296,-1,-1,3,educational,French,70.83
U1772,S001772,2023-02-25 06:10:00,text,11.88,463,766,262,0,0,3,creative,English,70.87
U1773,S001773,2023-02-10 05:39:00,text,13.44,418,31,275,0,0,3,educational,English,70.91
U1774,S001774,2023-02-07 16:47:00,voice,14.35,308,300,197,1,1,3,support,Spanish,70.95
U1775,S001775,2023-01-25 20:44:00,text,11.91,295,494,239,0,-1,4,support,German,70.99
U1776,S001776,2023-01-20 14:55:00,image,5.07,90,793,280,1,1,1,business,English,71.03
U1777,S001777,2023-03-10 17:11:00,text,10.48,170,315,268,0,0,3,educational,German,71.07
U1778,S001778,2023-02-16 15:14:00,text,6.85,419,643,207,1,-1,1,casual,Chinese,71.11
U1779,S001779,2023-01-11 08:38:00,image,4.19,466,137,65,1,1,2,creative,German,71.15
U1780,S001780,2023-02-01 10:02:00,image,12.69,412,634,212,-1,0,5,casual,Spanish,71.19
U1781,S001781,2023-02-09 03:09:00,image,1.06,118,948,280,-1,1,2,support,German,71.23
U1782,S001782,2023-01-11 02:14:00,image,13.58,437,282,118,-1,1,3,educational,German,71.27
U1783,S001783,2023-01-26 18:45:00,text,7.19,484,857,125,-1,1,2,educational,English,71.31
U1784,S001784,2023-03-03 17:35:00,text,9.74,360,451,101,1,-1,4,business,Chinese,71.35
U1785,S001785,2023-03-03 18:10:00,voice,10.06,420,512,147,0,0,1,support,German,71.39
U1786,S001786,2023-02-23 23:43:00,image,13.48,187,139,66,1,0,3,educational,French,71.43
U1787,S001787,2023-02-14 07:03:00,text,9.73,211,141,59,-1,0,4,support,Spanish,71.47
U1788,S001788,2023-02-17 23:06:00,text,9.4,260,606,80,-1,0,1,casual,French,71.51
U1789,S001789,2023-03-02 17:22:00,text,1.47,239,944,91,0,-1,4,business,Chinese,71.55
U1790,S001790,2023-01-29 01:45:00,image,8.02,446,491,114,-1,1,2,creative,Chinese,71.59
U1791,S001791,2023-01-05 03:12:00,text,2.68,359,871,97,1,0,3,creative,Chinese,71.63
U1792,S001792,2023-01-21 01:43:00,voice,11.19,7,399,11,1,-1,2,casual,Spanish,71.67
U1793,S001793,2023-02-05 23:27:00,text,7.93,212,602,93,1,1,5,support,Chinese,71.71
